epoch,acc,loss,lr,top_k_cat_accuracy,val_acc,val_loss,val_top_k_cat_accuracy
34,0.879059829059829,0.3772162220416925,0.001,0.9739316239316239,0.4459665145730682,3.459192296322804,0.6590563166359243
35,0.8504273504273504,0.49586434588473066,0.001,0.9666666666666667,0.49315068565728637,2.6058907766501833,0.7092846275464585
36,0.8841880341880342,0.35793038428339186,0.001,0.9833333333333333,0.46727549489956105,2.7976755903554653,0.7305936079409932
37,0.8739316239316239,0.3769287107337234,0.001,0.9846153846153847,0.5129375952654596,2.598641324079563,0.7260273978046087
38,0.8680795847750865,0.3906143207657296,0.001,0.9822664359861591,0.5053272450986337,2.2290975739059564,0.7549467279123571
39,0.8990709459459459,0.31622955021826,0.001,0.9860641891891891,0.5251141552965027,2.3301343877928806,0.7701674282460089
40,0.9004273504273504,0.30638396439389287,0.001,0.9850427350427351,0.5525114158426427,2.4979667667203116,0.7929984782928745
41,0.9055555555555556,0.2928946272939698,0.001,0.9880341880341881,0.5022831051589147,2.8280269112579717,0.7092846274557361
42,0.926923076923077,0.24078326806043968,0.001,0.9871794871794872,0.5083713852197975,2.810689073356501,0.7290715379257725
43,0.92008547008547,0.24072967884886978,0.001,0.9897435897435898,0.5144596657796537,2.591129654981593,0.7366818879111535
44,0.9102564102564102,0.2802611138066675,0.001,0.9846153846153847,0.6041666666666666,1.9446964859962463,0.8154761904761905
45,0.907439446366782,0.27205819778376383,0.001,0.9878892733564014,0.5129375958551555,2.578659657473978,0.7716894981705071
46,0.9197635135135135,0.24135619394380498,0.001,0.9911317567567568,0.5114155251595165,2.643001820580237,0.7549467279123571
47,0.9247863247863248,0.24234274444926499,0.001,0.9905982905982906,0.5479452057969806,2.4030347527252847,0.7914764082776539
48,0.9243079584775087,0.24762998841006864,0.001,0.9900519031141869,0.5205479453415631,2.8600896838230265,0.7534246582600261
49,0.9125844594594594,0.26778061745839343,0.001,0.9907094594594594,0.49619482518875435,2.976335092948089,0.7108066975616791
50,0.9290598290598291,0.22085411337196317,0.001,0.9918803418803419,0.5890410965254681,2.265633434284042,0.7990867584444797
51,0.9034188034188034,0.3070945065755111,0.001,0.9841880341880341,0.4322678846402074,3.595767601077052,0.6788432275142118
52,0.8888888888888888,0.3427239197951097,0.001,0.9824786324786324,0.5175038052203993,2.399978006630002,0.7640791480036813
53,0.9217948717948717,0.24188042344191135,0.001,0.9918803418803419,0.3500761036368447,5.004057172952359,0.5662100457074617
54,0.9337606837606838,0.2174047120106526,0.001,0.9918803418803419,0.546423135486912,2.4108601472874938,0.7762557078079183
55,0.9102564102564102,0.2998444272794275,0.001,0.9833333333333333,0.4961948250980319,2.574444180028442,0.7305936078502707
56,0.9260683760683761,0.23161051955997433,0.001,0.9944444444444445,0.5509893456459771,2.4256382529231146,0.7519025880633605
57,0.9320512820512821,0.2111562311139881,0.001,0.9931623931623932,0.43074581453426425,3.7337208882858763,0.6681887374076669
58,0.9403114186851211,0.2018130708318268,0.001,0.9887543252595156,0.4992389650377509,2.788134465660316,0.7610350080639623
59,0.9438344594594594,0.1742721056011883,0.001,0.9940878378378378,0.5296803660225832,2.7041827082815417,0.7442922378965345
60,0.9320512820512821,0.1980568499901356,0.001,0.9944444444444445,0.4977168951132526,3.107833624248998,0.7138508375921205
61,0.9094017094017094,0.2742901052165235,0.001,0.985897435897436,0.5296803660225832,2.669395288194514,0.7427701678813139
62,0.9217948717948717,0.25017667580873537,0.001,0.9867521367521368,0.490106545218594,2.55838673916763,0.7488584479421967
63,0.9282051282051282,0.2247074144008832,0.001,0.9901709401709402,0.5890410964347456,1.999388673352687,0.8143074585059643
64,0.9568376068376069,0.1386069705725735,0.001,0.9952991452991453,0.5585996958128031,2.5468382675716685,0.7792998481558883
65,0.9230769230769231,0.24185785072990973,0.001,0.9901709401709402,0.5022831051589147,3.05362983599101,0.7458143078210329
66,0.9290598290598291,0.22256409387048492,0.001,0.9910256410256411,0.5148809523809523,2.9389875673112416,0.7470238095238095
67,0.9504273504273504,0.15633838820533874,0.001,0.9965811965811966,0.5631659063574386,2.446563526194208,0.7960426183233159
68,0.9444444444444444,0.18306556080396358,0.001,0.9927350427350428,0.5068493153860217,3.0256894748867738,0.7214611875775017
69,0.935042735042735,0.19474000767764882,0.001,0.9952991452991453,0.5266362253797653,2.794141760699825,0.7412480981382605
70,0.9179487179487179,0.2556784546910188,0.001,0.9901709401709402,0.4901065449464267,2.831383444584305,0.716894977214311
71,0.9504273504273504,0.15582524787666452,0.000100000005,0.9965811965811966,0.5844748858901101,2.0508829164722737,0.8097412485510247
72,0.976068376068376,0.08596596971281573,0.000100000005,0.9982905982905983,0.6179604269053838,1.8891608682397294,0.8295281587488939
73,0.9782051282051282,0.07752122046091618,0.000100000005,0.9982905982905983,0.6088280061336413,1.9402612242705928,0.8280060887336731
74,0.9777777777777777,0.07169092130711954,0.000100000005,0.9991452991452991,0.630136986936427,1.8454188150176538,0.8447488589011009
75,0.9850427350427351,0.046706002574955295,0.000100000005,0.9995726495726496,0.6240487068755441,1.8426088060236776,0.8417047188706595
76,0.982051282051282,0.05537540776352597,0.000100000005,0.9991452991452991,0.6255707768907649,1.9041723243359199,0.8356164388097767
77,0.9884615384615385,0.05025222466733211,0.000100000005,0.9982905982905983,0.6423135470581925,1.8612179846886994,0.8508371390527061
78,0.9890202702702703,0.05173043957659723,0.000100000005,1.0,0.6316590569516477,1.8731358642810374,0.838660578840218
79,0.9826989619377162,0.06445516653320266,0.000100000005,0.9978373702422145,0.6286149170119287,1.8806153951351683,0.838660578840218
80,0.9863247863247864,0.050117534628281224,0.000100000005,0.9978632478632479,0.6286149170119287,1.8881206512451172,0.8401826488554387
81,0.9897435897435898,0.039750762411162384,0.000100000005,0.9991452991452991,0.6392694071184736,1.8374069568047604,0.8432267887951577
82,0.9897435897435898,0.03989805756057175,0.000100000005,0.9995726495726496,0.6331811263771725,1.8893662511485896,0.8340943687945559
83,0.9876068376068377,0.03595541626151301,0.000100000005,0.9995726495726496,0.6392694071184736,1.8798075571452102,0.8325722986886127
84,0.9897435897435898,0.040214522377165975,0.000100000005,0.9987179487179487,0.6605783871501185,1.8128528605857397,0.8462709288255991
85,0.9871794871794872,0.044135759298044905,0.000100000005,0.9991452991452991,0.6392694064380553,1.894506486764963,0.8371385087342749
86,0.9910256410256411,0.03776798677495402,0.000100000005,0.9991452991452991,0.6499238971342961,1.7735360561440525,0.8401826487647163
87,0.9871794871794872,0.03717771525948475,0.000100000005,1.0,0.6133942168597217,1.8852192415675797,0.8340943687038335
88,0.9931623931623932,0.0323095712524194,0.000100000005,0.9995726495726496,0.6324404761904762,1.8807200420470465,0.8348214285714286
89,0.9918803418803419,0.028402226864017992,0.000100000005,1.0,0.6392694070277511,1.859621529528358,0.849315068765318
90,0.994017094017094,0.027342491046103656,0.000100000005,1.0,0.6484018272097978,1.8828307196066985,0.8447488588103783
91,0.9914529914529915,0.023431335787615207,0.000100000005,1.0,0.6377473370125305,1.845623755563884,0.8447488587196559
92,0.9935897435897436,0.022857279034379202,0.000100000005,1.0,0.6560121772859013,1.851334788120682,0.8462709287348766
93,0.9957264957264957,0.022519192757069047,0.000100000005,0.9995726495726496,0.645357687088634,1.8459937944441263,0.8462709287348766
94,0.9928209459459459,0.023325660478361453,0.000100000005,1.0,0.6590563173163427,1.7741444992692503,0.8569254188414215
95,0.995242214532872,0.016812497890106432,0.000100000005,1.0,0.6484018265293795,1.9304606798395536,0.8371385086435524
96,0.9952991452991453,0.02704986916998258,0.000100000005,0.9995726495726496,0.6362252664076139,1.9548952434342384,0.8508371387805387
97,0.9952991452991453,0.020232037518523698,0.000100000005,1.0,0.6529680372554599,1.760613144623453,0.8614916289778061
98,0.9948717948717949,0.0204177527457603,0.000100000005,0.9995726495726496,0.6240487069662666,1.988336862494412,0.8432267887044352
99,0.9915540540540541,0.026024486364582804,0.000100000005,1.0,0.6499238971342961,1.8907355257002367,0.8554033489169233
